DateTime,Number-of-Transactions
2018-10-10,244945.0
2018-10-11,262467.0
2018-10-12,243174.0
2018-10-13,205097.0
2018-10-14,191259.0
2018-10-15,266945.0
2018-10-16,257967.0
2018-10-17,260362.0
2018-10-18,253450.0
2018-10-19,253826.0
2018-10-20,227821.0
2018-10-21,211505.0
2018-10-22,255324.0
2018-10-23,253463.0
2018-10-24,254091.0
2018-10-25,254599.0
2018-10-26,253002.0
2018-10-27,233749.0
2018-10-28,219860.0
2018-10-29,269754.0
2018-10-30,283327.0
2018-10-31,288283.0
2018-11-01,281941.0
2018-11-02,292704.0
2018-11-03,249564.0
2018-11-04,229291.0
2018-11-05,293239.0
2018-11-06,285451.0
2018-11-07,293734.0
2018-11-08,277597.0
2018-11-09,283896.0
2018-11-10,252499.0
2018-11-11,246991.0
2018-11-12,300006.0
2018-11-13,279160.0
2018-11-14,292755.0
2018-11-15,291525.0
2018-11-16,283124.0
2018-11-17,262649.0
2018-11-18,239803.0
2018-11-19,267971.0
2018-11-20,288450.0
2018-11-21,254942.0
2018-11-22,266116.0
2018-11-23,275261.0
2018-11-24,250017.0
2018-11-25,239256.0
2018-11-26,257062.0
2018-11-27,268533.0
2018-11-28,254456.0
2018-11-29,246226.0
2018-11-30,250157.0
2018-12-01,241847.0
2018-12-02,222673.0
2018-12-03,240652.0
2018-12-04,270189.0
2018-12-05,256501.0
2018-12-06,279654.0
2018-12-07,253890.0
2018-12-08,231104.0
2018-12-09,238569.0
2018-12-10,258353.0
2018-12-11,251487.0
2018-12-12,261423.0
2018-12-13,268422.0
2018-12-14,275801.0
2018-12-15,262879.0
2018-12-16,226453.0
2018-12-17,298823.0
2018-12-18,266245.0
2018-12-19,302392.0
2018-12-20,287273.0
2018-12-21,280588.0
2018-12-22,251216.0
2018-12-23,250739.0
2018-12-24,272297.0
2018-12-25,265052.0
2018-12-26,281305.0
2018-12-27,300020.0
2018-12-28,308267.0
2018-12-29,264980.0
2018-12-30,267639.0
2018-12-31,259684.0
2019-01-01,234725.0
2019-01-02,271696.0
2019-01-03,291016.0
2019-01-04,281772.0
2019-01-05,265192.0
2019-01-06,258522.0
2019-01-07,284782.0
2019-01-08,318524.0
2019-01-09,319056.0
2019-01-10,327338.0
2019-01-11,308372.0
2019-01-12,281502.0
2019-01-13,276997.0
2019-01-14,326685.0
2019-01-15,302279.0
2019-01-16,305702.0
2019-01-17,296695.0
2019-01-18,305965.0
2019-01-19,282188.0
2019-01-20,294118.0
2019-01-21,315202.0
2019-01-22,296040.0
2019-01-23,293494.0
2019-01-24,308146.0
2019-01-25,301085.0
2019-01-26,288285.0
2019-01-27,276651.0
2019-01-28,308062.0
2019-01-29,326162.0
2019-01-30,321980.0
2019-01-31,353945.0
2019-02-01,339341.0
2019-02-02,322032.0
2019-02-03,300171.0
2019-02-04,335288.0
2019-02-05,354069.0
2019-02-06,349596.0
2019-02-07,353046.0
2019-02-08,335280.0
2019-02-09,310892.0
2019-02-10,299609.0
2019-02-11,315725.0
2019-02-12,271573.0
2019-02-13,352651.0
2019-02-14,354483.0
2019-02-15,296729.0
2019-02-16,332137.0
2019-02-17,327463.0
2019-02-18,344274.0
2019-02-19,348242.0
2019-02-20,314320.0
2019-02-21,297595.0
2019-02-22,350306.0
2019-02-23,328239.0
2019-02-24,320446.0
2019-02-25,336634.0
2019-02-26,366568.0
2019-02-27,344560.0
2019-02-28,367827.0
2019-03-01,354422.0
2019-03-02,335864.0
2019-03-03,353683.0
2019-03-04,304188.0
2019-03-05,285716.0
2019-03-06,277863.0
2019-03-07,282523.0
2019-03-08,285264.0
2019-03-09,239492.0
2019-03-10,212877.0
2019-03-11,294741.0
2019-03-12,285653.0
2019-03-13,285957.0
2019-03-14,299929.0
2019-03-15,296970.0
2019-03-16,262267.0
2019-03-17,227290.0
2019-03-18,291505.0
2019-03-19,304744.0
2019-03-20,304960.0
2019-03-21,300712.0
2019-03-22,298524.0
2019-03-23,251573.0
2019-03-24,226166.0
2019-03-25,322191.0
2019-03-26,366415.0
2019-03-27,383186.0
2019-03-28,393698.0
2019-03-29,369817.0
2019-03-30,377783.0
2019-03-31,381652.0
2019-04-01,368904.0
2019-04-02,401507.0
2019-04-03,360250.0
2019-04-04,354660.0
2019-04-05,387090.0
2019-04-06,359569.0
2019-04-07,350631.0
2019-04-08,372417.0
2019-04-09,346071.0
2019-04-10,396501.0
2019-04-11,402802.0
2019-04-12,376767.0
2019-04-13,367076.0
2019-04-14,337030.0
2019-04-15,381473.0
2019-04-16,358517.0
2019-04-17,350737.0
2019-04-18,382981.0
2019-04-19,362128.0
2019-04-20,319840.0
2019-04-21,390735.0
2019-04-22,342014.0
2019-04-23,311753.0
2019-04-24,404279.0
2019-04-25,384089.0
2019-04-26,381209.0
2019-04-27,359008.0
2019-04-28,383291.0
2019-04-29,363207.0
2019-04-30,346486.0
2019-05-01,439549.0
2019-05-02,452646.0
2019-05-03,383032.0
2019-05-04,355910.0
2019-05-05,330732.0
2019-05-06,378476.0
2019-05-07,329943.0
2019-05-08,393081.0
2019-05-09,361569.0
2019-05-10,322963.0
2019-05-11,344957.0
2019-05-12,338571.0
2019-05-13,390428.0
2019-05-14,367370.0
2019-05-15,368901.0
2019-05-16,375062.0
2019-05-17,361654.0
2019-05-18,359704.0
2019-05-19,346859.0
2019-05-20,381582.0
2019-05-21,380889.0
2019-05-22,394887.0
2019-05-23,389343.0
2019-05-24,373882.0
2019-05-25,338398.0
2019-05-26,374072.0
2019-05-27,399584.0
2019-05-28,390427.0
2019-05-29,405155.0
2019-05-30,376874.0
2019-05-31,298997.0
2019-06-01,332092.0
2019-06-02,301003.0
2019-06-03,294009.0
2019-06-04,374763.0
2019-06-05,372948.0
2019-06-06,364526.0
2019-06-07,350011.0
2019-06-08,294369.0
2019-06-09,300917.0
2019-06-10,353629.0
2019-06-11,340449.0
2019-06-12,328464.0
2019-06-13,364373.0
2019-06-14,364383.0
2019-06-15,330954.0
2019-06-16,295254.0
2019-06-17,321072.0
2019-06-18,394843.0
2019-06-19,401032.0
2019-06-20,330103.0
2019-06-21,337741.0
2019-06-22,354075.0
2019-06-23,380088.0
2019-06-24,388342.0
2019-06-25,361385.0
2019-06-26,399624.0
2019-06-27,361050.0
2019-06-28,407094.0
2019-06-29,356682.0
2019-06-30,330731.0
2019-07-01,336862.0
2019-07-02,373409.0
2019-07-03,397554.0
2019-07-04,370704.0
2019-07-05,378453.0
2019-07-06,348674.0
2019-07-07,313273.0
2019-07-08,378966.0
2019-07-09,365588.0
2019-07-10,315664.0
2019-07-11,325776.0
2019-07-12,360899.0
2019-07-13,304545.0
2019-07-14,303287.0
2019-07-15,349111.0
2019-07-16,363337.0
2019-07-17,324892.0
2019-07-18,315745.0
2019-07-19,299891.0
2019-07-20,323002.0
2019-07-21,283934.0
2019-07-22,319399.0
2019-07-23,320352.0
2019-07-24,295589.0
2019-07-25,336536.0
2019-07-26,319612.0
2019-07-27,283892.0
2019-07-28,272974.0
2019-07-29,333619.0
2019-07-30,328375.0
2019-07-31,361337.0
2019-08-01,335943.0
2019-08-02,349556.0
2019-08-03,327588.0
2019-08-04,298805.0
2019-08-05,339136.0
2019-08-06,368348.0
2019-08-07,370909.0
2019-08-08,336181.0
2019-08-09,341125.0
2019-08-10,304138.0
2019-08-11,273280.0
2019-08-12,297446.0
2019-08-13,370747.0
2019-08-14,359997.0
2019-08-15,355644.0
2019-08-16,323625.0
2019-08-17,288256.0
2019-08-18,276365.0
2019-08-19,330473.0
2019-08-20,333304.0
2019-08-21,308808.0
2019-08-22,322453.0
2019-08-23,340220.0
2019-08-24,304481.0
2019-08-25,288934.0
2019-08-26,318219.0
2019-08-27,325984.0
2019-08-28,341200.0
2019-08-29,346734.0
2019-08-30,349200.0
2019-08-31,342195.0
2019-09-01,285468.0
2019-09-02,327248.0
2019-09-03,370631.0
2019-09-04,324741.0
2019-09-05,352410.0
2019-09-06,365531.0
2019-09-07,314429.0
2019-09-08,288507.0
2019-09-09,316852.0
2019-09-10,339858.0
2019-09-11,338276.0
2019-09-12,335868.0
2019-09-13,308856.0
2019-09-14,299894.0
2019-09-15,274146.0
2019-09-16,347341.0
2019-09-17,343778.0
2019-09-18,363185.0
2019-09-19,346110.0
2019-09-20,340929.0
2019-09-21,336013.0
2019-09-22,318713.0
2019-09-23,288149.0
2019-09-24,353263.0
2019-09-25,347747.0
2019-09-26,355775.0
2019-09-27,303903.0
2019-09-28,314433.0
2019-09-29,285542.0
2019-09-30,311396.0
2019-10-01,337244.0
2019-10-02,326557.0
2019-10-03,326514.0
2019-10-04,337222.0
2019-10-05,326683.0
2019-10-06,277613.0
2019-10-07,328803.0
2019-10-08,336354.0
2019-10-09,311049.0
2019-10-10,345048.0
2019-10-11,345425.0
2019-10-12,301693.0
2019-10-13,279487.0
2019-10-14,304466.0
2019-10-15,339698.0
2019-10-16,338473.0
2019-10-17,334105.0
2019-10-18,339390.0
2019-10-19,304736.0
2019-10-20,289796.0
2019-10-21,351791.0
2019-10-22,341464.0
2019-10-23,349320.0
2019-10-24,303843.0
2019-10-25,328598.0
2019-10-26,305722.0
2019-10-27,256253.0
2019-10-28,309611.0
2019-10-29,307953.0
2019-10-30,314163.0
2019-10-31,293779.0
2019-11-01,316187.0
2019-11-02,284443.0
2019-11-03,294367.0
2019-11-04,310979.0
2019-11-05,332839.0
2019-11-06,314698.0
2019-11-07,324487.0
2019-11-08,311441.0
2019-11-09,306163.0
2019-11-10,299712.0
2019-11-11,326707.0
2019-11-12,301382.0
2019-11-13,318945.0
2019-11-14,350023.0
2019-11-15,325145.0
2019-11-16,283468.0
2019-11-17,264370.0
2019-11-18,304671.0
2019-11-19,327630.0
2019-11-20,321086.0
2019-11-21,323954.0
2019-11-22,310539.0
2019-11-23,306424.0
2019-11-24,267368.0
2019-11-25,279470.0
2019-11-26,321310.0
2019-11-27,317597.0
2019-11-28,309623.0
2019-11-29,311290.0
2019-11-30,277458.0
2019-12-01,274621.0
2019-12-02,314730.0
2019-12-03,336512.0
2019-12-04,337284.0
2019-12-05,311468.0
2019-12-06,315386.0
2019-12-07,285284.0
2019-12-08,278853.0
2019-12-09,313629.0
2019-12-10,320064.0
2019-12-11,291248.0
2019-12-12,311795.0
2019-12-13,322888.0
2019-12-14,293496.0
2019-12-15,263441.0
2019-12-16,327085.0
2019-12-17,319254.0
2019-12-18,314249.0
2019-12-19,319555.0
2019-12-20,332657.0
2019-12-21,311118.0
2019-12-22,281070.0
2019-12-23,304845.0
2019-12-24,290436.0
2019-12-25,244666.0
2019-12-26,296063.0
2019-12-27,322204.0
2019-12-28,298287.0
2019-12-29,279925.0
2019-12-30,324497.0
2019-12-31,293447.0
2020-01-01,251735.0
2020-01-02,295567.0
2020-01-03,316517.0
2020-01-04,287215.0
2020-01-05,287779.0
2020-01-06,299146.0
2020-01-07,344079.0
2020-01-08,318019.0
2020-01-09,322057.0
2020-01-10,330734.0
2020-01-11,309070.0
2020-01-12,283136.0
2020-01-13,291597.0
2020-01-14,346953.0
2020-01-15,332658.0
2020-01-16,325947.0
2020-01-17,323992.0
2020-01-18,287237.0
2020-01-19,283960.0
2020-01-20,313661.0
2020-01-21,315210.0
2020-01-22,328586.0
2020-01-23,329918.0
2020-01-24,313887.0
2020-01-25,285584.0
2020-01-26,261247.0
2020-01-27,279240.0
2020-01-28,340052.0
2020-01-29,340562.0
2020-01-30,332558.0
2020-01-31,334434.0
2020-02-01,303724.0
2020-02-02,290879.0
2020-02-03,331012.0
2020-02-04,309190.0
2020-02-05,368604.0
2020-02-06,315370.0
2020-02-07,334938.0
2020-02-08,318363.0
2020-02-09,317070.0
2020-02-10,298104.0
2020-02-11,365583.0
2020-02-12,344615.0
2020-02-13,340081.0
2020-02-14,326078.0
2020-02-15,322721.0
2020-02-16,292236.0
2020-02-17,341491.0
2020-02-18,331050.0
2020-02-19,334805.0
2020-02-20,316626.0
2020-02-21,338484.0
2020-02-22,304597.0
2020-02-23,285579.0
2020-02-24,328890.0
2020-02-25,334593.0
2020-02-26,329967.0
2020-02-27,338781.0
2020-02-28,368590.0
2020-02-29,307527.0
2020-03-01,309849.0
2020-03-02,342821.0
2020-03-03,342324.0
2020-03-04,358745.0
2020-03-05,349529.0
2020-03-06,338383.0
2020-03-07,313312.0
2020-03-08,302694.0
2020-03-09,348211.0
2020-03-10,329698.0
2020-03-11,287492.0
2020-03-12,349978.0
2020-03-13,276798.0
2020-03-14,279828.0
2020-03-15,223230.0
2020-03-16,270399.0
2020-03-17,278326.0
2020-03-18,231254.0
2020-03-19,265689.0
2020-03-20,284594.0
2020-03-21,245896.0
2020-03-22,209154.0
2020-03-23,259816.0
2020-03-24,278131.0
2020-03-25,218176.0
2020-03-26,292828.0
2020-03-27,276546.0
2020-03-28,240627.0
2020-03-29,232820.0
2020-03-30,276828.0
2020-03-31,290227.0
2020-04-01,281855.0
2020-04-02,299176.0
2020-04-03,278763.0
2020-04-04,253274.0
2020-04-05,240259.0
2020-04-06,280470.0
2020-04-07,312770.0
2020-04-08,286563.0
2020-04-09,286706.0
2020-04-10,288585.0
2020-04-11,247852.0
2020-04-12,228529.0
2020-04-13,288113.0
2020-04-14,299391.0
2020-04-15,310253.0
2020-04-16,322903.0
2020-04-17,284222.0
2020-04-18,289134.0
2020-04-19,251984.0
2020-04-20,310810.0
2020-04-21,310851.0
2020-04-22,278755.0
2020-04-23,329045.0
2020-04-24,320055.0
2020-04-25,280805.0
2020-04-26,252833.0
2020-04-27,311217.0
2020-04-28,323475.0
2020-04-29,331401.0
2020-04-30,321972.0
2020-05-01,340574.0
2020-05-02,286773.0
2020-05-03,281752.0
2020-05-04,326098.0
2020-05-05,329075.0
2020-05-06,333395.0
2020-05-07,341986.0
2020-05-08,323625.0
2020-05-09,312399.0
2020-05-10,286789.0
2020-05-11,305839.0
2020-05-12,345215.0
2020-05-13,296796.0
2020-05-14,268750.0
2020-05-15,310642.0
2020-05-16,296555.0
2020-05-17,236808.0
2020-05-18,273723.0
2020-05-19,274897.0
2020-05-20,280037.0
2020-05-21,298483.0
2020-05-22,278784.0
2020-05-23,269230.0
2020-05-24,214530.0
2020-05-25,265875.0
2020-05-26,295782.0
2020-05-27,292927.0
2020-05-28,299910.0
2020-05-29,280960.0
2020-05-30,286046.0
2020-05-31,258427.0
2020-06-01,308312.0
2020-06-02,304114.0
2020-06-03,314000.0
2020-06-04,318285.0
2020-06-05,327082.0
2020-06-06,284873.0
2020-06-07,252368.0
2020-06-08,317275.0
2020-06-09,327074.0
2020-06-10,325163.0
2020-06-11,332490.0
2020-06-12,318274.0
2020-06-13,280181.0
2020-06-14,275723.0
2020-06-15,294468.0
2020-06-16,340517.0
2020-06-17,333547.0
2020-06-18,283897.0
2020-06-19,344142.0
2020-06-20,284123.0
2020-06-21,259440.0
2020-06-22,301396.0
2020-06-23,355256.0
2020-06-24,312321.0
2020-06-25,312183.0
2020-06-26,330381.0
2020-06-27,275489.0
2020-06-28,264909.0
2020-06-29,315424.0
2020-06-30,299733.0
2020-07-01,382570.0
2020-07-02,339469.0
2020-07-03,331009.0
2020-07-04,288647.0
2020-07-05,274104.0
2020-07-06,338767.0
2020-07-07,345975.0
2020-07-08,347455.0
2020-07-09,362718.0
2020-07-10,345996.0
2020-07-11,306771.0
2020-07-12,282364.0
2020-07-13,310227.0
2020-07-14,359847.0
2020-07-15,316064.0
2020-07-16,345849.0
2020-07-17,293907.0
2020-07-18,311022.0
2020-07-19,277093.0
2020-07-20,309747.0
2020-07-21,312871.0
2020-07-22,364792.0
2020-07-23,336245.0
2020-07-24,369432.0
2020-07-25,293883.0
2020-07-26,298580.0
2020-07-27,326769.0
2020-07-28,354742.0
2020-07-29,346521.0
2020-07-30,327789.0
2020-07-31,356906.0
2020-08-01,296705.0
2020-08-02,287869.0
2020-08-03,333753.0
2020-08-04,329032.0
2020-08-05,291814.0
2020-08-06,356612.0
2020-08-07,326499.0
2020-08-08,283631.0
2020-08-09,268402.0
2020-08-10,308367.0
2020-08-11,349952.0
2020-08-12,346405.0
2020-08-13,325346.0
2020-08-14,365679.0
2020-08-15,313760.0
2020-08-16,285069.0
2020-08-17,292944.0
2020-08-18,346036.0
2020-08-19,333879.0
2020-08-20,333683.0
2020-08-21,314297.0
2020-08-22,311699.0
2020-08-23,288728.0
2020-08-24,329133.0
2020-08-25,304409.0
2020-08-26,324184.0
2020-08-27,328157.0
2020-08-28,352722.0
2020-08-29,292783.0
2020-08-30,269114.0
2020-08-31,302920.0
2020-09-01,376508.0
2020-09-02,317449.0
2020-09-03,310922.0
2020-09-04,298286.0
2020-09-05,325523.0
2020-09-06,262820.0
2020-09-07,327662.0
2020-09-08,332668.0
2020-09-09,314864.0
2020-09-10,345981.0
2020-09-11,308323.0
2020-09-12,300152.0
2020-09-13,255110.0
2020-09-14,354020.0
2020-09-15,332957.0
2020-09-16,342609.0
2020-09-17,348581.0
2020-09-18,325157.0
2020-09-19,296357.0
2020-09-20,259095.0
2020-09-21,297605.0
2020-09-22,312989.0
2020-09-23,349938.0
2020-09-24,316552.0
2020-09-25,353070.0
2020-09-26,276162.0
2020-09-27,259382.0
2020-09-28,295476.0
2020-09-29,347696.0
2020-09-30,351417.0
2020-10-01,304757.0
2020-10-02,315443.0
2020-10-03,310855.0
2020-10-04,268019.0
2020-10-05,294986.0
2020-10-06,317922.0
2020-10-07,370554.0
2020-10-08,330227.0
2020-10-09,339343.0
2020-10-10,298486.0
2020-10-11,256096.0
2020-10-12,314174.0
2020-10-13,333215.0
2020-10-14,314541.0
2020-10-15,340993.0
2020-10-16,324647.0
2020-10-17,275069.0
2020-10-18,231557.0
2020-10-19,303929.0
2020-10-20,330563.0
2020-10-21,311292.0
2020-10-22,339087.0
2020-10-23,323869.0
2020-10-24,306774.0
2020-10-25,242273.0
2020-10-26,252494.0
2020-10-27,251938.0
2020-10-28,261340.0
2020-10-29,276070.0
2020-10-30,268364.0
2020-10-31,275796.0
2020-11-01,276280.0
2020-11-02,224609.0
2020-11-03,331673.0
2020-11-04,320697.0
2020-11-05,318668.0
2020-11-06,340351.0
2020-11-07,270901.0
2020-11-08,243047.0
2020-11-09,326383.0
2020-11-10,303270.0
2020-11-11,322277.0
2020-11-12,324855.0
2020-11-13,300040.0
2020-11-14,273511.0
2020-11-15,252715.0
2020-11-16,311477.0
2020-11-17,347772.0
2020-11-18,362007.0
2020-11-19,311061.0
2020-11-20,348026.0
2020-11-21,311189.0
2020-11-22,271125.0
2020-11-23,297840.0
2020-11-24,333293.0
2020-11-25,361990.0
2020-11-26,323975.0
2020-11-27,322445.0
2020-11-28,293949.0
2020-11-29,263573.0
2020-11-30,256551.0
2020-12-01,378068.0
2020-12-02,327019.0
2020-12-03,346921.0
2020-12-04,318894.0
2020-12-05,282599.0
2020-12-06,258624.0
2020-12-07,300906.0
2020-12-08,330970.0
2020-12-09,321079.0
2020-12-10,313649.0
2020-12-11,304735.0
2020-12-12,295410.0
2020-12-13,276160.0
2020-12-14,314350.0
2020-12-15,320440.0
2020-12-16,315217.0
2020-12-17,309481.0
2020-12-18,375549.0
2020-12-19,343536.0
2020-12-20,282043.0
2020-12-21,269834.0
2020-12-22,324163.0
2020-12-23,338463.0
2020-12-24,269559.0
2020-12-25,303901.0
2020-12-26,273954.0
2020-12-27,309005.0
2020-12-28,308983.0
2020-12-29,336311.0
2020-12-30,338258.0
2020-12-31,344918.0
2021-01-01,258080.0
2021-01-02,297111.0
2021-01-03,359116.0
2021-01-04,373734.0
2021-01-05,354091.0
2021-01-06,397384.0
2021-01-07,401744.0
2021-01-08,358526.0
2021-01-09,321389.0
2021-01-10,331865.0
2021-01-11,333958.0
2021-01-12,336627.0
2021-01-13,319167.0
2021-01-14,338809.0
2021-01-15,344002.0
2021-01-16,308461.0
2021-01-17,271874.0
2021-01-18,313816.0
2021-01-19,325083.0
2021-01-20,314809.0
2021-01-21,290754.0
2021-01-22,326935.0
2021-01-23,305209.0
2021-01-24,253971.0
2021-01-25,309102.0
2021-01-26,336935.0
2021-01-27,323553.0
2021-01-28,325146.0
2021-01-29,341036.0
2021-01-30,312313.0
2021-01-31,290753.0
2021-02-01,280863.0
2021-02-02,364551.0
2021-02-03,344425.0
2021-02-04,367788.0
2021-02-05,360541.0
2021-02-06,333886.0
2021-02-07,286364.0
2021-02-08,335223.0
2021-02-09,360137.0
2021-02-10,340758.0
2021-02-11,304739.0
2021-02-12,343306.0
2021-02-13,336624.0
2021-02-14,298254.0
2021-02-15,308496.0
2021-02-16,296388.0
2021-02-17,317666.0
2021-02-18,316952.0
2021-02-19,341586.0
2021-02-20,320475.0
2021-02-21,271645.0
2021-02-22,285383.0
2021-02-23,287884.0
2021-02-24,358092.0
2021-02-25,326116.0
2021-02-26,306416.0
2021-02-27,320784.0
2021-02-28,254316.0
2021-03-01,280485.0
2021-03-02,338150.0
2021-03-03,333402.0
2021-03-04,289631.0
2021-03-05,317780.0
2021-03-06,287963.0
2021-03-07,260739.0
2021-03-08,291955.0
2021-03-09,299682.0
2021-03-10,344688.0
2021-03-11,291245.0
2021-03-12,320744.0
2021-03-13,277072.0
2021-03-14,308050.0
2021-03-15,292231.0
2021-03-16,319493.0
2021-03-17,296119.0
2021-03-18,331718.0
2021-03-19,316180.0
2021-03-20,286948.0
2021-03-21,234936.0
2021-03-22,297410.0
2021-03-23,314234.0
2021-03-24,305093.0
2021-03-25,318562.0
2021-03-26,293610.0
2021-03-27,288259.0
2021-03-28,248605.0
2021-03-29,303305.0
2021-03-30,321090.0
2021-03-31,332749.0
2021-04-01,311939.0
2021-04-02,305788.0
2021-04-03,281717.0
2021-04-04,246007.0
2021-04-05,289046.0
2021-04-06,309565.0
2021-04-07,321319.0
2021-04-08,278534.0
2021-04-09,324720.0
2021-04-10,299086.0
2021-04-11,253449.0
2021-04-12,291369.0
2021-04-13,310213.0
2021-04-14,297494.0
2021-04-15,359440.0
2021-04-16,219704.0
2021-04-17,194580.0
2021-04-18,274735.0
2021-04-19,208413.0
2021-04-20,279977.0
2021-04-21,226021.0
2021-04-22,274610.0
2021-04-23,295731.0
2021-04-24,290690.0
2021-04-25,241041.0
2021-04-26,240687.0
2021-04-27,298109.0
2021-04-28,277126.0
2021-04-29,259465.0
2021-04-30,289389.0
2021-05-01,262991.0
2021-05-02,235214.0
2021-05-03,287007.0
2021-05-04,300824.0
2021-05-05,309774.0
2021-05-06,311380.0
2021-05-07,307988.0
2021-05-08,274691.0
2021-05-09,247866.0
2021-05-10,303297.0
2021-05-11,312115.0
2021-05-12,300452.0
2021-05-13,276472.0
2021-05-14,266055.0
2021-05-15,232099.0
2021-05-16,219435.0
2021-05-17,250910.0
2021-05-18,221018.0
2021-05-19,263419.0
2021-05-20,228039.0
2021-05-21,226351.0
2021-05-22,223800.0
2021-05-23,194320.0
2021-05-24,234755.0
2021-05-25,233644.0
2021-05-26,230753.0
2021-05-27,214035.0
2021-05-28,218311.0
2021-05-29,198332.0
2021-05-30,179795.0
2021-05-31,226469.0
2021-06-01,234561.0
2021-06-02,250589.0
2021-06-03,255621.0
2021-06-04,236672.0
2021-06-05,194580.0
2021-06-06,185305.0
2021-06-07,235479.0
2021-06-08,246906.0
2021-06-09,210911.0
2021-06-10,252983.0
2021-06-11,216502.0
2021-06-12,222774.0
2021-06-13,187098.0
2021-06-14,242416.0
2021-06-15,241861.0
2021-06-16,252937.0
2021-06-17,237725.0
2021-06-18,222918.0
2021-06-19,187042.0
2021-06-20,167249.0
2021-06-21,205050.0
2021-06-22,196523.0
2021-06-23,232704.0
2021-06-24,233278.0
2021-06-25,218245.0
2021-06-26,181628.0
2021-06-27,124640.0
2021-06-28,217898.0
2021-06-29,205616.0
2021-06-30,218734.0
2021-07-01,230253.0
2021-07-02,188568.0
2021-07-03,237463.0
2021-07-04,171850.0
2021-07-05,223760.0
2021-07-06,228279.0
2021-07-07,221227.0
2021-07-08,230719.0
2021-07-09,227511.0
2021-07-10,187263.0
2021-07-11,166144.0
2021-07-12,220269.0
2021-07-13,229916.0
2021-07-14,236217.0
2021-07-15,226234.0
2021-07-16,223466.0
2021-07-17,182047.0
2021-07-18,161122.0
2021-07-19,226803.0
2021-07-20,230509.0
2021-07-21,235680.0
2021-07-22,230282.0
2021-07-23,231130.0
2021-07-24,198091.0
2021-07-25,174535.0
2021-07-26,261950.0
2021-07-27,255221.0
2021-07-28,251223.0
2021-07-29,262612.0
2021-07-30,255417.0
2021-07-31,207348.0
2021-08-01,185157.0
2021-08-02,239277.0
2021-08-03,246198.0
2021-08-04,239596.0
2021-08-05,246175.0
2021-08-06,260810.0
2021-08-07,212229.0
2021-08-08,191623.0
2021-08-09,252660.0
2021-08-10,260968.0
2021-08-11,262437.0
2021-08-12,250961.0
2021-08-13,260624.0
2021-08-14,209074.0
2021-08-15,186239.0
2021-08-16,263529.0
2021-08-17,257766.0
2021-08-18,247333.0
2021-08-19,253447.0
2021-08-20,271837.0
2021-08-21,219407.0
2021-08-22,190631.0
2021-08-23,270736.0
2021-08-24,263984.0
2021-08-25,263009.0
2021-08-26,258590.0
2021-08-27,256813.0
2021-08-28,218268.0
2021-08-29,191650.0
2021-08-30,250955.0
2021-08-31,271163.0
2021-09-01,280865.0
2021-09-02,289900.0
2021-09-03,283991.0
2021-09-04,227732.0
2021-09-05,205066.0
2021-09-06,268877.0
2021-09-07,276624.0
2021-09-08,270483.0
2021-09-09,274384.0
2021-09-10,261371.0
2021-09-11,218445.0
2021-09-12,192691.0
2021-09-13,255970.0
2021-09-14,268127.0
2021-09-15,268957.0
2021-09-16,271223.0
2021-09-17,271040.0
2021-09-18,227661.0
2021-09-19,200516.0
2021-09-20,270233.0
2021-09-21,244568.0
2021-09-22,275235.0
2021-09-23,268689.0
2021-09-24,277565.0
2021-09-25,212575.0
2021-09-26,195560.0
2021-09-27,255873.0
2021-09-28,262292.0
2021-09-29,241991.0
2021-09-30,293074.0
2021-10-01,277042.0
2021-10-02,259961.0
2021-10-03,218112.0
2021-10-04,268955.0
2021-10-05,312538.0
2021-10-06,267749.0
2021-10-07,325875.0
2021-10-08,280028.0
2021-10-09,246189.0
2021-10-10,211506.0
2021-10-11,280184.0
2021-10-12,274155.0
2021-10-13,288916.0
2021-10-14,282383.0
2021-10-15,297746.0
2021-10-16,270052.0
2021-10-17,215883.0
2021-10-18,285368.0
2021-10-19,312018.0
2021-10-20,291813.0
2021-10-21,320743.0
2021-10-22,287550.0
2021-10-23,223941.0
2021-10-24,211220.0
2021-10-25,284680.0
2021-10-26,294029.0
2021-10-27,292114.0
2021-10-28,295558.0
2021-10-29,305733.0
2021-10-30,252061.0
2021-10-31,217435.0
2021-11-01,293282.0
2021-11-02,297402.0
2021-11-03,288746.0
2021-11-04,289141.0
2021-11-05,285946.0
2021-11-06,236233.0
2021-11-07,226128.0
2021-11-08,285806.0
2021-11-09,335411.0
2021-11-10,301025.0
2021-11-11,293665.0
2021-11-12,282049.0
2021-11-13,238634.0
2021-11-14,224016.0
2021-11-15,288435.0
2021-11-16,301103.0
2021-11-17,290390.0
2021-11-18,293867.0
2021-11-19,284719.0
2021-11-20,249652.0
2021-11-21,222949.0
2021-11-22,279165.0
2021-11-23,283401.0
2021-11-24,298909.0
2021-11-25,287496.0
2021-11-26,292645.0
2021-11-27,240759.0
2021-11-28,213768.0
2021-11-29,301297.0
2021-11-30,293876.0
2021-12-01,288422.0
2021-12-02,313261.0
2021-12-03,290139.0
2021-12-04,253674.0
2021-12-05,215213.0
2021-12-06,284467.0
2021-12-07,288343.0
2021-12-08,266110.0
2021-12-09,282775.0
2021-12-10,271375.0
2021-12-11,225733.0
2021-12-12,214808.0
2021-12-13,278211.0
2021-12-14,278275.0
2021-12-15,281103.0
2021-12-16,256206.0
2021-12-17,263495.0
